运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,密文元素数,明文元素数,交叉块数值秩,交叉块条件数,逆方法
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,2589448.7549242475,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,541.2882968859452,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,89,base_model.model.model.layers.6.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,131738.60227590273,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,1773.8723333496248,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,97194.07531396042,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,26177.615285762782,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,33829.55662711769,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,388340.3694793514,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,16594.74768683302,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,10746.418492741397,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,97,base_model.model.model.layers.8.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,9638.60461232267,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,98,base_model.model.model.layers.8.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,10062.984248111989,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,99,base_model.model.model.layers.8.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,10551.628068712052,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,100,base_model.model.model.layers.9.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,2468.0590304766574,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,101,base_model.model.model.layers.9.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,82272.354665626,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,102,base_model.model.model.layers.9.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,7287.260380714533,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,103,base_model.model.model.layers.9.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,18279.198054404886,inv
